Date,Open,High,Low,Close,Adj Close,Volume
12/12/2012,4630,5160,4550,4630,3759.003906,85745000
12/13/2012,4070,4500,4040,4070,3304.351563,193932500
12/14/2012,4440,4470,4020,4440,3604.746826,156602500
12/17/2012,4360,4480,4320,4360,3539.797363,26892500
12/18/2012,4320,4400,4230,4320,3507.321289,23585000
12/19/2012,4310,4330,4240,4310,3499.201904,18907500
12/20/2012,4110,4280,4080,4110,3336.827148,41280000
12/21/2012,4160,4220,4100,4160,3377.420654,18910000
12/26/2012,4260,4270,4220,4260,3458.608398,15
12/27/2012,4240,4300,4210,4240,3442.37085,7927500
12/28/2012,4170,4280,4160,4170,3385.539307,13657500
1/2/2013,4370,4380,4180,4370,3547.915771,17217500
1/3/2013,4420,4460,4380,4420,3588.51001,20890000
1/4/2013,4350,4460,4350,4350,3531.677979,11515000
1/7/2013,4340,4400,4340,4340,3523.559082,9135000
1/8/2013,4330,4370,4320,4330,3515.440918,10050000
1/9/2013,4290,4350,4240,4290,3482.964844,21482500
1/10/2013,4250,4310,4250,4250,3450.489746,7550000
1/11/2013,4260,4330,4250,4260,3458.608398,9067500
1/14/2013,4230,4280,4230,4230,3434.252441,12665000
1/15/2013,4250,4310,4250,4250,3450.489746,6240000
1/16/2013,4320,4330,4250,4320,3507.321289,6730000
1/17/2013,4300,4370,4300,4300,3491.083496,10322500
1/18/2013,4490,4490,4340,4490,3645.34082,26510000
1/21/2013,4600,4600,4480,4600,3734.648682,20117500
1/22/2013,4600,4600,4600,4600,3734.648682,0
1/23/2013,4490,4590,4460,4490,3645.34082,12255000
1/25/2013,4450,4570,4380,4450,3612.866211,10480000
1/28/2013,4410,4450,4340,4410,3580.390625,8835000
1/29/2013,4330,4430,4320,4330,3515.440918,13482500
1/30/2013,4320,4360,4270,4320,3507.321289,14590000
1/31/2013,4410,4410,4280,4410,3580.390625,18150000
2/1/2013,4390,4430,4360,4390,3564.152832,7710000
2/4/2013,4390,4440,4370,4390,3564.152832,7980000
2/5/2013,4440,4450,4330,4440,3604.746826,16827500
2/6/2013,4440,4480,4430,4440,3604.746826,10417500
2/7/2013,4460,4460,4420,4460,3620.984619,9100000
2/8/2013,4400,4490,4400,4400,3572.272217,10567500
2/11/2013,4390,4450,4390,4390,3564.152832,6195000
2/12/2013,4460,4470,4390,4460,3620.984619,7735000
2/13/2013,4560,4580,4440,4560,3702.172852,17212500
2/14/2013,4550,4550,4500,4550,3694.053955,6122500
2/15/2013,4600,4630,4520,4600,3734.648682,23680000
2/18/2013,4580,4620,4570,4580,3718.4104,3087500
2/19/2013,4550,4580,4520,4550,3694.053955,3617500
2/20/2013,4640,4660,4590,4640,3767.124023,19652500
2/21/2013,4630,4640,4560,4630,3759.003906,8787500
2/22/2013,4590,4630,4540,4590,3726.528809,12655000
2/25/2013,4570,4590,4500,4570,3710.291748,11132500
2/26/2013,4460,4590,4420,4460,3620.984619,11620000
2/27/2013,4530,4540,4460,4530,3677.816895,10732500
2/28/2013,4570,4580,4520,4570,3710.291748,9617500
3/1/2013,4550,4600,4520,4550,3694.053955,4677500
3/4/2013,4600,4600,4560,4600,3734.648682,11455000
3/5/2013,4560,4600,4530,4560,3702.172852,7692500
3/6/2013,4590,4610,4560,4590,3726.528809,6985000
3/7/2013,4570,4620,4550,4570,3710.291748,7752500
3/8/2013,4600,4620,4570,4600,3734.648682,7782500
3/11/2013,4580,4600,4500,4580,3718.4104,11700000
3/13/2013,4560,4580,4500,4560,3702.172852,10497500
3/14/2013,4500,4530,4340,4400,3572.272217,20
3/15/2013,4480,4560,4430,4460,3620.984619,20
3/18/2013,4460,4520,4460,4500,3653.460205,20
3/19/2013,4510,4570,4510,4550,3694.053955,20
3/20/2013,4550,4550,4480,4510,3661.578125,20
3/21/2013,4460,4560,4450,4560,3702.172852,20
3/22/2013,4560,4560,4410,4420,3588.51001,20
3/25/2013,4460,4550,4460,4550,3694.053955,20
3/26/2013,4490,4500,4420,4490,3645.34082,12927500
3/27/2013,4460,4550,4450,4550,3694.053955,20
3/28/2013,4530,4560,4470,4560,3702.172852,20
4/1/2013,4480,4560,4430,4430,3596.628174,20
4/2/2013,4430,4530,4430,4530,3677.816895,20
4/3/2013,4540,4580,4500,4540,3685.935059,15
4/4/2013,4540,4550,4500,4550,3694.053955,20
4/5/2013,4550,4620,4550,4590,3726.528809,20
4/8/2013,4590,4590,4550,4580,3718.4104,20
4/9/2013,4580,4590,4540,4540,3685.935059,20
4/10/2013,4540,4570,4530,4550,3694.053955,20
4/11/2013,4510,4580,4510,4580,3718.4104,20
4/12/2013,4600,4600,4530,4560,3702.172852,20
4/15/2013,4540,4540,4490,4500,3653.460205,20
4/16/2013,4490,4570,4480,4570,3710.291748,20
4/17/2013,4520,4550,4510,4540,3685.935059,20
4/18/2013,4550,4550,4490,4530,3677.816895,20
4/19/2013,4540,4540,4480,4530,3677.816895,20
4/22/2013,4530,4570,4490,4500,3653.460205,15
4/23/2013,4490,4570,4490,4560,3702.172852,15
4/24/2013,4530,4600,4520,4600,3734.648682,20
4/25/2013,4600,4600,4570,4600,3734.648682,6950000
4/26/2013,4600,4600,4550,4550,3694.053955,20
4/29/2013,4590,4600,4530,4600,3734.648682,20
4/30/2013,4600,5250,4580,5250,4262.369629,15
5/1/2013,5000,5170,4960,5140,4173.063477,20
5/2/2013,5100,5100,5040,5050,4099.993652,20
5/3/2013,5070,5250,5070,5180,4205.538086,20
5/6/2013,5220,5400,5220,5400,4384.151367,20
5/7/2013,5200,5420,5180,5410,4392.270508,20
5/8/2013,5400,5600,5340,5540,4497.814941,20
5/10/2013,5440,5500,5410,5500,4465.338867,20
5/13/2013,5400,5530,5380,5530,4489.695801,20
5/14/2013,5530,5640,5480,5640,4579.001465,20
5/15/2013,5640,5680,5600,5620,4562.765137,20
5/16/2013,5500,5700,5500,5630,4570.884277,20
5/17/2013,5630,6500,5630,6250,5074.249512,15
5/20/2013,6250,6370,6250,6310,5122.962891,20
5/21/2013,6340,6360,6000,6190,5025.537598,20
5/22/2013,6190,6300,6170,6170,5009.299805,20
5/23/2013,6090,6390,6090,6320,5131.082031,20
5/24/2013,6210,6480,6210,6460,5244.745605,20
5/27/2013,6340,6430,6220,6300,5114.842773,20
5/28/2013,6300,6890,6200,6610,5366.525879,20
5/29/2013,6690,6900,6420,6690,5431.477051,10682500
5/30/2013,6650,6650,6460,6470,5252.862793,20
5/31/2013,6430,6500,6010,6100,4952.467773,15
6/3/2013,6000,6000,5780,5810,4717.022461,20
6/4/2013,5860,6310,5780,6260,5082.369141,15
6/5/2013,6130,6200,5910,6200,5033.655273,20
6/7/2013,6160,6160,5730,5780,4692.665527,15
6/10/2013,5780,5850,5480,5540,4497.814941,20
6/11/2013,5620,5620,5380,5380,4367.914551,20
6/12/2013,5350,5980,5190,5890,4781.974121,15
6/13/2013,5700,5890,5560,5560,4514.052246,20
6/14/2013,5660,5800,5620,5770,4684.54834,20
6/17/2013,5720,5900,5700,5780,4692.665527,20
6/18/2013,5880,6090,5880,5900,4790.091797,20
6/19/2013,5860,6060,5800,5800,4708.904297,20
6/20/2013,5780,5800,5500,5510,4473.458496,20
6/21/2013,5300,5530,5240,5450,4424.744629,20
6/24/2013,5450,5640,5280,5280,4286.726563,20
6/25/2013,5240,5500,5110,5200,4221.775879,20
6/26/2013,5340,5920,5310,5600,4546.52832,20
6/27/2013,5700,6040,5700,5880,4773.854492,20
6/28/2013,5960,6150,5960,6150,4993.061523,20
7/1/2013,5200,6060,5200,5910,4850.899902,15
7/2/2013,6010,6060,5950,5990,4916.564453,6345000
7/3/2013,6010,6020,5660,5660,4645.702637,13212500
7/4/2013,5720,5860,5640,5640,4629.284668,3887500
7/5/2013,5740,5900,5740,5860,4809.861328,6052500
7/8/2013,5820,5850,5600,5600,4596.454102,6212500
7/9/2013,5500,5670,5500,5570,4571.828613,5472500
7/10/2013,5720,5900,5670,5880,4826.276855,8500000
7/11/2013,5910,6380,5910,6330,5195.633789,18317500
7/12/2013,6300,6330,6160,6200,5088.930176,13290000
7/15/2013,6200,6350,6050,6350,5212.050781,8742500
7/16/2013,6250,6490,6200,6350,5212.050781,9512500
7/17/2013,6350,6580,6300,6580,5400.833496,6437500
7/18/2013,6400,6870,6400,6780,5564.991211,13510000
7/19/2013,6760,6920,6740,6920,5679.90332,13185000
7/22/2013,6780,6920,6600,6600,5417.248535,4757500
7/23/2013,6600,6800,6600,6800,5581.407715,8500000
7/24/2013,6840,6880,6460,6800,5581.407715,12517500
7/25/2013,6820,6860,6560,6570,5392.625977,8907500
7/26/2013,6570,6700,6490,6590,5409.041504,3090000
7/29/2013,6580,6590,6320,6360,5220.257324,8100000
7/30/2013,6400,6640,6400,6440,5285.920898,7285000
7/31/2013,6340,6530,6330,6360,5220.257324,8927500
8/1/2013,6400,6470,6330,6390,5244.881836,9180000
8/2/2013,6400,6400,6190,6290,5162.802246,9560000
8/12/2013,6310,6310,5700,6000,4924.771973,14772500
8/13/2013,6080,6310,6010,6270,5146.385742,13412500
8/14/2013,6270,6320,6180,6250,5129.970703,5000000
8/15/2013,6150,6190,6030,6140,5039.682617,6560000
8/16/2013,6120,6270,6060,6140,5039.682617,5005000
8/19/2013,6040,6150,5840,5840,4793.444824,5957500
8/20/2013,5740,5850,5460,5780,4744.196777,18070000
8/21/2013,5790,5990,5720,5900,4842.691895,8762500
8/22/2013,5800,5950,5700,5950,4883.732422,8307500
8/23/2013,5860,6080,5800,5800,4760.612793,7820000
8/26/2013,5720,5910,5660,5660,4645.702637,4957500
8/27/2013,5600,5650,5460,5570,4571.828613,7205000
8/28/2013,5480,5760,5320,5600,4596.454102,9737500
8/29/2013,5600,5770,5510,5670,4653.90918,14780000
8/30/2013,5700,6440,5680,6240,5121.762207,22267500
9/2/2013,6240,6240,6020,6120,5023.26709,7760000
9/3/2013,6130,6300,6050,6300,5171.009766,14750000
9/4/2013,6300,6300,6080,6110,5015.059082,5340000
9/5/2013,6210,6290,6130,6200,5088.930176,6492500
9/6/2013,6300,6400,6200,6380,5236.673828,10782500
9/9/2013,6390,6440,6360,6400,5253.089355,9215000
9/10/2013,6450,6600,6400,6600,5417.248535,14255000
9/11/2013,6620,6660,6480,6600,5417.248535,12180000
9/12/2013,6500,6540,6170,6170,5064.306152,13935000
9/13/2013,6160,6250,6120,6140,5039.682617,6357500
9/16/2013,6180,6430,6170,6430,5277.713379,11050000
9/17/2013,6400,6400,6180,6300,5171.009766,11710000
9/18/2013,6370,6370,6150,6150,5047.890137,9120000
9/19/2013,6300,6600,6300,6320,5187.42627,18805000
9/20/2013,6320,6400,6250,6400,5253.089355,6737500
9/23/2013,6300,6400,6160,6390,5244.881836,7792500
9/24/2013,6280,6410,6280,6300,5171.009766,7710000
9/25/2013,6150,6360,6150,6300,5171.009766,10180000
9/26/2013,6380,6390,6160,6160,5056.099121,10302500
9/27/2013,6260,6350,6190,6190,5080.723145,5222500
9/30/2013,6190,6230,6030,6030,4949.39502,9847500
10/1/2013,6030,6140,6010,6060,4974.02002,6635000
10/2/2013,6060,6200,6060,6200,5088.930176,4752500
10/3/2013,6160,6290,6160,6180,5072.51416,5140000
10/4/2013,6180,6180,6100,6140,5039.682617,9937500
10/7/2013,6140,6140,6060,6060,4974.02002,6097500
10/8/2013,6060,6120,6030,6090,4998.643555,10715000
10/9/2013,6100,6140,6050,6050,4965.812012,13657500
10/10/2013,6120,6150,6060,6060,4974.02002,9402500
10/11/2013,6100,6150,6070,6150,5047.890137,9085000
10/16/2013,6150,6180,5920,6020,4941.187988,14975000
10/17/2013,6120,6140,6030,6120,5023.26709,7282500
10/18/2013,6140,6160,6100,6160,5056.099121,4637500
10/21/2013,6200,6330,6160,6300,5171.009766,6540000
10/22/2013,6320,6320,6100,6160,5056.099121,13150000
10/23/2013,6230,7470,6210,6340,5203.841797,66040000
10/24/2013,6300,6470,6300,6430,5277.713379,8405000
10/25/2013,6390,6430,6390,6410,5261.297363,4125000
10/28/2013,6430,6450,6390,6400,5253.089355,3592500
10/29/2013,6400,6420,6320,6360,5220.257324,5992500
10/30/2013,6420,6420,6130,6250,5129.970703,12940000
10/31/2013,6100,6160,6000,6000,4924.771973,17272500
11/1/2013,5960,6120,5960,5960,4891.939453,12017500
11/4/2013,6000,6020,5900,5970,4900.148926,5377500
11/6/2013,6010,6160,5970,6160,5056.099121,8972500
11/7/2013,6030,6140,6030,6040,4957.603516,3630000
11/8/2013,6040,6040,6000,6030,4949.39502,4975000
11/11/2013,6030,6050,5940,5960,4891.939453,7005000
11/12/2013,6000,6020,5850,5960,4891.939453,6640000
11/13/2013,5940,5980,5850,5920,4859.108398,6265000
11/14/2013,5950,6000,5950,5980,4908.355957,4425000
11/15/2013,5980,5980,5800,5800,4760.612793,7872500
11/18/2013,5820,5900,5820,5900,4842.691895,4767500
11/19/2013,5900,5910,5820,5840,4793.444824,5840000
11/20/2013,5940,5940,5700,5740,4711.365234,10302500
11/21/2013,5700,5710,5440,5510,4522.582031,24497500
11/22/2013,5610,5620,5480,5490,4506.166016,9992500
11/25/2013,5520,5570,5500,5560,4563.62207,3520000
11/26/2013,5520,5530,5140,5200,4268.136719,67450000
11/27/2013,5270,5380,5140,5340,4383.046875,20720000
11/28/2013,5380,5400,5250,5330,4374.839355,7535000
11/29/2013,5340,5370,5270,5320,4366.630859,7147500
12/2/2013,5320,5460,5320,5410,4440.502441,11442500
12/3/2013,5390,5390,5220,5250,4362.394531,13085000
12/4/2013,5200,5230,5160,5160,4287.610352,10717500
12/5/2013,5160,5160,5060,5100,4237.754883,11035000
12/6/2013,5090,5160,5020,5100,4237.754883,7560000
12/9/2013,5140,5350,5120,5250,4362.394531,14305000
12/10/2013,5320,5390,5260,5360,4453.797852,9160000
12/11/2013,5360,5370,5270,5320,4420.55957,7847500
12/12/2013,5260,5320,5260,5300,4403.940918,9040000
12/13/2013,5280,5310,5140,5190,4312.538574,6890000
12/16/2013,5150,5220,5100,5150,4279.30127,4360000
12/17/2013,5200,5240,5170,5200,4320.848633,11707500
12/18/2013,5280,5280,5070,5180,4304.22998,10855000
12/19/2013,5240,5270,5160,5180,4304.22998,6597500
12/20/2013,5200,5280,5100,5200,4320.848633,8767500
12/23/2013,5260,5270,5110,5110,4246.064453,6597500
12/24/2013,5130,5230,5120,5220,4337.467285,5030000
12/27/2013,5200,5380,5200,5320,4420.55957,7810000
12/30/2013,5370,5400,5200,5200,4320.848633,10530000
1/2/2014,5280,5360,5280,5360,4453.797852,6175000
1/3/2014,5290,5360,5240,5300,4403.940918,8817500
1/6/2014,5360,5360,5280,5350,4445.48877,6357500
1/7/2014,5350,5360,5240,5240,4354.085449,7055500
1/8/2014,5280,5315,5185,5240,4354.085449,10381500
1/9/2014,5210,5285,5185,5215,4333.3125,9274500
1/10/2014,5185,5300,5160,5180,4304.22998,11790500
1/13/2014,5300,5435,5260,5405,4491.189941,17524000
1/15/2014,5420,5690,5415,5605,4657.376465,27483000
1/16/2014,5615,5640,5490,5560,4619.984375,11031000
1/17/2014,5570,5570,5500,5530,4595.056152,5573000
1/20/2014,5545,5615,5520,5610,4661.53125,4428000
1/21/2014,5640,5640,5540,5630,4678.149414,3699000
1/22/2014,5580,5715,5580,5700,4736.313965,13677500
1/23/2014,5730,5755,5645,5715,4748.77832,11185000
1/24/2014,5615,5670,5565,5615,4665.686035,9590500
1/27/2014,5490,5490,5300,5425,4507.808105,12475000
1/28/2014,5425,5610,5400,5540,4603.364746,11326000
1/29/2014,5580,5725,5580,5700,4736.313965,14106000
1/30/2014,5600,5730,5580,5710,4744.624023,17600000
2/3/2014,5680,5705,5610,5680,4719.695313,10174500
2/4/2014,5570,5615,5550,5570,4628.293457,8808500
2/5/2014,5600,5680,5595,5625,4673.993652,7780000
2/6/2014,5600,5700,5590,5640,4686.458496,14201500
2/7/2014,5695,5730,5630,5645,4690.61377,8042500
2/10/2014,5660,5700,5620,5620,4669.840332,5104000
2/11/2014,5620,5660,5505,5520,4586.746582,15378500
2/12/2014,5550,5605,5550,5600,4653.22168,3756000
2/13/2014,5620,5640,5610,5625,4673.993652,4622000
2/14/2014,5660,5680,5615,5675,4715.541504,9046000
2/17/2014,5695,5715,5665,5675,4715.541504,8066500
2/18/2014,5675,5700,5605,5615,4665.686035,3825500
2/19/2014,5650,5680,5615,5680,4719.695313,6207500
2/20/2014,5680,5680,5610,5660,4703.077637,6617000
2/21/2014,5670,5705,5660,5680,4719.695313,9464000
2/24/2014,5680,5700,5645,5675,4715.541504,3862000
2/25/2014,5680,5690,5625,5680,4719.695313,6097500
2/26/2014,5675,5680,5605,5605,4657.376465,9038000
2/27/2014,5605,5680,5600,5605,4657.376465,7583500
2/28/2014,5605,5715,5595,5715,4748.77832,13213000
3/3/2014,5620,5670,5620,5655,4698.922852,3901000
3/4/2014,5635,5640,5600,5605,4657.376465,7879000
3/5/2014,5640,5650,5620,5625,4673.993652,7794000
3/6/2014,5630,5660,5625,5660,4703.077637,5919000
3/7/2014,5670,5680,5625,5625,4673.993652,6462500
3/10/2014,5620,5660,5620,5650,4694.76709,4240000
3/11/2014,5640,5700,5615,5695,4732.160156,9185000
3/12/2014,5660,5855,5640,5800,4819.408203,21607500
3/13/2014,5855,6115,5840,6060,5035.449707,24143500
3/14/2014,6000,6270,5925,6175,5131.007324,15479500
3/17/2014,6200,6200,5875,5945,4939.893066,13847500
3/18/2014,5990,6000,5700,5795,4815.25293,16249000
3/19/2014,5795,5895,5715,5780,4802.788086,10772500
3/20/2014,5760,5775,5600,5625,4673.993652,10849000
3/21/2014,5635,5695,5505,5625,4673.993652,13837000
3/24/2014,5640,5680,5630,5660,4703.077637,7412000
3/25/2014,5625,5680,5620,5650,4694.76709,5253500
3/26/2014,5660,5800,5660,5745,4773.706543,8464500
3/27/2014,5740,5800,5710,5740,4769.55127,11503500
3/28/2014,5740,5900,5740,5850,4860.954102,15810000
4/1/2014,5900,6040,5900,6000,4985.593262,18885500
4/2/2014,6000,6010,5925,5985,4973.130371,9913000
4/3/2014,5990,6020,5980,6000,4985.593262,11419500
4/4/2014,6000,6015,5820,5880,4885.882813,4159000
4/7/2014,5890,6000,5880,5990,4977.285156,10629500
4/8/2014,5920,5970,5910,5935,4931.583984,8002000
4/9/2014,5935,5935,5935,5935,4931.583984,0
4/10/2014,5940,5960,5840,5910,4910.810547,10012000
4/11/2014,5800,6105,5780,6105,5072.841797,11759500
4/14/2014,5965,6160,5965,6150,5110.233398,6889000
4/15/2014,6170,6195,6035,6135,5097.77002,5066500
4/16/2014,6180,6180,6020,6020,5002.212402,5473500
4/17/2014,6080,6160,6060,6160,5118.543457,6067500
4/21/2014,6160,6185,6140,6140,5101.924805,2746000
4/22/2014,6140,6165,6090,6165,5122.697754,4972000
4/23/2014,6150,6170,5995,5995,4981.44043,4316000
4/24/2014,6000,6095,5810,5860,4869.263672,12060500
4/25/2014,5910,5910,5805,5805,4823.5625,9538500
4/28/2014,5800,5805,5700,5715,4748.77832,15163000
4/29/2014,5715,5850,5715,5800,4819.408203,7823000
4/30/2014,5890,5890,5835,5850,4860.954102,6525000
5/2/2014,5760,5870,5760,5840,4852.644531,3765000
5/5/2014,5840,6000,5840,5945,4939.893066,6503000
5/6/2014,5950,5950,5870,5875,4881.728027,2002000
5/7/2014,5950,6080,5900,6045,5022.986816,9430500
5/8/2014,6080,6095,6005,6080,5052.068848,6035000
5/9/2014,6080,6150,6030,6150,5110.233398,8003500
5/12/2014,6100,6150,6095,6115,5081.150879,8618000
5/13/2014,6115,6160,5950,6040,5018.832031,6557000
5/14/2014,6040,6160,6040,6160,5118.543457,9854500
5/16/2014,6120,6160,6050,6160,5118.543457,9577500
5/19/2014,6100,6170,6000,6100,5068.687012,10479000
5/20/2014,5920,6100,5845,5920,4919.119141,18308500
5/21/2014,6000,6010,5880,6000,4985.593262,9348500
5/22/2014,6005,6040,6000,6005,4989.749023,6945500
5/23/2014,6005,6095,5980,6005,4989.749023,5145500
5/26/2014,6025,6080,5985,6025,5006.367188,2632000
5/28/2014,6040,6070,6020,6040,5018.832031,4376000
5/30/2014,5825,6090,5825,5825,4840.181152,16546000
6/2/2014,5950,5950,5840,5950,4944.047852,5471500
6/3/2014,6010,6030,5925,6010,4993.902832,7553500
6/4/2014,6055,6055,5905,6055,5031.29541,5828500
6/5/2014,6095,6095,6055,6090,5060.378906,5789000
6/6/2014,6095,6100,6045,6095,5064.533203,2907500
6/9/2014,5995,6110,5980,5995,4981.44043,4678000
6/10/2014,6040,6040,6000,6040,5018.832031,4052500
6/11/2014,6095,6095,6005,6095,5064.533203,5481000
6/12/2014,6000,6090,5990,6000,4985.593262,10054500
6/13/2014,5960,5990,5940,5960,4952.356934,8032000
6/16/2014,5930,5980,5920,5930,4927.428711,11989000
6/17/2014,5900,5925,5860,5900,4902.501465,6562000
6/18/2014,5880,6000,5865,5880,4885.882813,8015000
6/19/2014,5910,5920,5855,5910,4910.810547,14407000
6/20/2014,5975,5990,5885,5975,4964.820313,13152000
6/23/2014,5960,5975,5945,5960,4952.356934,9629500
6/24/2014,5940,6000,5940,5940,4935.739258,5167500
6/25/2014,5940,5955,5905,5940,4935.739258,2921500
6/26/2014,5960,5990,5865,5960,4952.356934,16508000
6/27/2014,5895,5920,5885,5895,4960.097656,6208000
6/30/2014,5855,5910,5855,5855,4926.441895,10203000
7/1/2014,5950,5950,5850,5950,5006.375,3644000
7/2/2014,6065,6065,5900,6065,5103.137695,3357500
7/3/2014,6040,6100,5990,6040,5082.102051,7896000
7/4/2014,6060,6065,6000,6060,5098.929688,5251000
7/7/2014,6180,6185,6060,6180,5199.898926,11751000
7/8/2014,6245,6270,6160,6245,5254.590332,15979000
7/9/2014,6245,6245,6245,6245,5254.590332,0
7/10/2014,6280,6600,6165,6280,5284.039551,35262500
7/11/2014,6080,6240,6020,6080,5115.758301,14766000
7/14/2014,6080,6110,6000,6080,5115.758301,5364500
7/15/2014,6275,6280,6110,6275,5279.833984,10220000
7/16/2014,6250,6320,6185,6250,5258.797852,11136500
7/17/2014,6180,6275,6040,6180,5199.898926,14736000
7/18/2014,6185,6235,6080,6185,5204.106934,6690500
7/21/2014,6220,6265,6195,6220,5233.555664,10001500
7/22/2014,6240,6275,6145,6240,5250.384277,10057000
7/23/2014,6245,6295,6240,6245,5254.590332,6232000
7/24/2014,6230,6285,6220,6230,5241.969238,4589500
7/25/2014,6150,6260,6125,6150,5174.656738,11312500
8/4/2014,6295,6295,5900,6295,5296.660645,10228500
8/5/2014,6180,6290,6155,6180,5199.898926,6839000
8/6/2014,6150,6190,6105,6150,5174.656738,5213500
8/7/2014,6155,6200,6100,6155,5178.86377,6530500
8/8/2014,6100,6200,6100,6100,5132.585938,2459500
8/11/2014,6250,6250,6175,6250,5258.797852,3602000
8/12/2014,6270,6280,6225,6270,5275.625,4177000
8/13/2014,6400,6400,6250,6400,5385.008789,8259000
8/14/2014,6395,6400,6260,6395,5380.80127,7801500
8/15/2014,6380,6400,6355,6380,5368.181641,1131000
8/18/2014,6300,6400,6295,6300,5300.868652,2859500
8/19/2014,6290,6355,6270,6290,5292.45459,5968500
8/20/2014,6380,6390,6295,6380,5368.181641,2394000
8/21/2014,6380,6380,6300,6380,5368.181641,2590500
8/22/2014,6320,6400,6300,6320,5317.696777,7270000
8/25/2014,6300,6370,6300,6300,5300.868652,2970500
8/26/2014,6335,6365,6280,6335,5330.316895,8420500
8/27/2014,6390,6390,6265,6390,5376.595215,5323500
8/28/2014,6420,6420,6340,6420,5401.836914,6384500
8/29/2014,6205,6415,6205,6205,5220.934082,8903500
9/1/2014,6400,6400,6290,6400,5385.008789,4193500
9/2/2014,6400,6420,6395,6400,5385.008789,2877000
9/3/2014,6400,6410,6320,6400,5385.008789,2102000
9/4/2014,6335,6410,6290,6335,5330.316895,5726500
9/5/2014,6365,6385,6295,6365,5355.55957,5397000
9/8/2014,6370,6395,6345,6370,5359.766602,4074500
9/9/2014,6260,6390,6235,6260,5267.212402,5552500
9/10/2014,6230,6260,6220,6230,5241.969238,3408500
9/11/2014,6235,6360,6220,6235,5246.177246,5412000
9/12/2014,6260,6320,6225,6260,5267.212402,5078000
9/15/2014,6265,6300,6230,6265,5271.418457,2954000
9/16/2014,6320,6340,6220,6320,5317.696777,7236500
9/17/2014,6380,6380,6350,6380,5368.181641,4624000
9/18/2014,6395,6395,6340,6395,5380.80127,2805000
9/19/2014,6350,6395,6305,6350,5342.937988,9786500
9/22/2014,6395,6395,6320,6395,5380.80127,3984500
9/23/2014,6300,6350,6300,6300,5300.868652,5419500
9/24/2014,6265,6380,6265,6265,5271.418457,2992500
9/25/2014,6260,6370,6260,6260,5267.212402,3275500
9/26/2014,6360,6360,6205,6360,5351.351563,4100500
9/29/2014,6400,6400,6260,6400,5385.008789,5803500
9/30/2014,6360,6400,6300,6360,5351.351563,7498000
10/1/2014,6360,6390,6315,6360,5351.351563,4520000
10/2/2014,6330,6380,6285,6330,5326.110352,5440000
10/3/2014,6155,6360,6155,6155,5178.86377,5775500
10/6/2014,6150,6255,6140,6150,5174.656738,4035000
10/7/2014,6130,6200,6100,6130,5157.829102,8584500
10/8/2014,6115,6195,6100,6115,5145.20752,8111500
10/9/2014,6140,6240,6140,6140,5166.242676,2538000
10/10/2014,6160,6205,6100,6160,5183.071289,2720000
10/13/2014,6100,6155,6100,6100,5132.585938,3573000
10/14/2014,6185,6230,6100,6185,5204.106934,6995000
10/15/2014,6220,6265,6185,6220,5233.555664,5868500
10/16/2014,6185,6290,6145,6185,5204.106934,4644000
10/17/2014,6390,6400,6160,6390,5376.595215,12403000
10/20/2014,6235,6440,6235,6235,5246.177246,10222500
10/21/2014,6325,6400,6285,6325,5321.903809,6021000
10/22/2014,6405,6410,6360,6405,5389.21582,7192000
10/23/2014,6240,6440,6235,6240,5250.384277,21049000
10/24/2014,6120,6205,6050,6120,5149.415039,18269500
10/27/2014,6010,6135,6010,6010,5056.859375,11940500
10/28/2014,5975,6055,5925,5975,5027.410645,11860500
10/29/2014,6220,6220,5990,6220,5233.555664,10107000
10/30/2014,6090,6170,6050,6090,5124.172852,10366500
10/31/2014,6080,6120,5995,6080,5115.758301,13573500
11/3/2014,6090,6120,6030,6090,5124.172852,10195000
11/4/2014,6075,6090,6055,6075,5111.550781,4815000
11/5/2014,6065,6080,6050,6065,5103.137695,6259000
11/6/2014,6020,6085,6020,6020,5065.273438,6373000
11/7/2014,5960,6040,5960,5960,5014.790039,8196000
11/10/2014,5985,6055,5940,5985,5035.824707,5850500
11/11/2014,6105,6120,5995,6105,5136.793457,6663500
11/12/2014,6110,6130,6060,6110,5141.000977,3480000
11/13/2014,6130,6130,6060,6130,5157.829102,3355500
11/14/2014,6090,6165,6060,6090,5124.172852,5726500
11/17/2014,6090,6275,6080,6210,5225.140625,8667000
11/18/2014,6320,6325,6210,6320,5317.696777,6681000
11/19/2014,6220,6355,6205,6220,5233.555664,5876500
11/20/2014,6280,6280,6160,6280,5284.039551,6944000
11/21/2014,6290,6290,6205,6290,5292.45459,4220500
11/24/2014,6300,6300,6220,6300,5300.868652,5295500
11/25/2014,6340,6340,6225,6340,5334.524902,11673500
11/26/2014,6320,6340,6225,6320,5317.696777,5185500
11/27/2014,6400,6400,6260,6400,5385.008789,7736500
11/28/2014,6360,6400,6330,6360,5351.351563,3067500
12/1/2014,6360,6360,6260,6275,5279.833984,9168500
12/2/2014,6260,6360,6240,6255,5263.003418,24952500
12/3/2014,6240,6280,6205,6255,5320.160156,5042000
12/4/2014,6260,6420,6255,6315,5371.194336,11227500
12/5/2014,6280,6380,6280,6335,5388.20459,2669500
12/8/2014,6340,6340,6210,6230,5298.897949,6200500
12/9/2014,6200,6235,6195,6205,5277.633789,8040000
12/10/2014,6205,6225,6200,6220,5290.391602,4364000
